customer_id,gender,tenure_months,contract_type,payment_method,monthly_charges,internet_service_type,is_paperless_billing,is_churn,is_senior_citizen,has_partner,has_dependents,has_phone_service,has_multiple_lines,has_online_security,has_online_backup,has_device_protection,has_tech_support,has_streaming_tv,has_streaming_movies,total_charges,Prediccion_Churn,Probabilidad_Fuga
6982-SSHFK,Male,1,Month-to-month,Mailed check,44.4,DSL,false,true,false,false,false,true,false,false,false,false,false,false,false,44.4,1,61.4
0392-BZIUW,Female,72,Two year,Credit card (automatic),105,Fiber optic,true,false,false,true,false,true,true,true,false,true,false,true,true,7589.8,0,25.37
0422-OHQHQ,Female,15,One year,Mailed check,20.55,No,false,false,false,true,true,true,false,false,false,false,false,false,false,295.95,0,27.42
5073-WXOYN,Female,60,Month-to-month,Electronic check,50.8,DSL,true,true,false,false,false,false,false,false,true,false,false,true,true,3027.4,0,42.77
8975-SKGRX,Male,71,Two year,Bank transfer (automatic),116.1,Fiber optic,true,false,false,true,false,true,true,true,true,true,true,true,true,8310.55,0,34.64
6513-EECDB,Male,1,Month-to-month,Electronic check,73.55,Fiber optic,true,true,true,true,false,true,true,false,false,false,false,false,false,73.55,1,70.99
5149-TGWDZ,Female,21,One year,Mailed check,104.55,Fiber optic,true,false,false,false,false,true,false,false,true,true,true,true,true,2239.4,0,46.52
4824-GUCBY,Female,22,Month-to-month,Electronic check,81.7,Fiber optic,false,false,true,false,false,true,false,true,true,false,false,false,false,1820.9,1,61.76
2692-AQCPF,Female,65,One year,Credit card (automatic),108.05,Fiber optic,true,false,false,true,false,true,true,false,true,true,true,true,true,7118.9,0,43.69
8584-KMVXD,Female,8,Month-to-month,Electronic check,75.6,Fiber optic,false,false,false,false,false,true,false,false,true,false,false,false,false,535.55,1,67.41
0851-DFJKB,Female,15,Month-to-month,Electronic check,58.95,DSL,false,false,false,false,false,true,false,true,false,true,true,false,false,955.15,1,52.18
2483-XSSMZ,Female,39,One year,Electronic check,47.85,DSL,true,false,false,false,false,true,false,true,false,false,false,false,false,1886.4,0,28.05
5129-JLPIS,Male,25,Month-to-month,Electronic check,105.5,Fiber optic,true,false,false,false,false,true,false,true,false,true,true,true,true,2686.05,1,61.36
8191-XWSZG,Female,52,One year,Mailed check,20.65,No,false,false,false,false,false,true,false,false,false,false,false,false,false,1022.95,0,27.28
8665-UTDHZ,Male,1,Month-to-month,Electronic check,30.2,DSL,false,true,false,true,true,false,false,false,true,false,false,false,false,30.2,1,61.74
3841-NFECX,Female,71,Two year,Credit card (automatic),96.35,Fiber optic,true,false,true,true,false,true,true,true,true,true,true,false,false,6766.95,0,37.18
1658-BYGOY,Male,18,Month-to-month,Electronic check,95.45,Fiber optic,true,true,true,false,false,true,true,false,false,false,false,true,true,1752.55,1,63.34
8028-PNXHQ,Male,62,Two year,Bank transfer (automatic),24.25,No,true,false,false,true,true,true,true,false,false,false,false,false,false,1424.6,0,20.66
9750-BOOHV,Female,32,One year,Mailed check,30.15,DSL,false,false,false,false,false,false,false,true,false,false,false,false,false,927.65,0,27.7
8597-CWYHH,Male,43,One year,Mailed check,94.35,Fiber optic,false,false,false,false,false,true,true,false,false,false,false,true,true,3921.3,0,45.76
0404-SWRVG,Male,3,Month-to-month,Electronic check,74.4,Fiber optic,true,true,false,false,false,true,true,false,false,false,false,false,false,229.55,1,69.84
3146-MSEGF,Female,72,Two year,Credit card (automatic),88.05,DSL,true,false,true,true,true,true,true,true,true,true,true,true,true,6425.65,0,24.44
4080-OGPJL,Female,8,Month-to-month,Electronic check,71.15,DSL,false,true,false,false,false,true,true,true,false,false,true,false,true,563.65,1,55.47
8992-VONJD,Female,13,Month-to-month,Electronic check,56,DSL,true,false,false,false,true,true,false,true,true,false,false,false,false,764.55,1,52.18
3376-BMGFE,Female,4,Month-to-month,Bank transfer (automatic),70.9,Fiber optic,true,true,false,false,false,true,false,false,false,false,false,false,false,273,1,69.53
4827-USJHP,Male,20,Month-to-month,Mailed check,51.8,DSL,true,false,false,false,false,true,false,false,true,false,false,false,false,1023.85,0,43.99
7841-TZDMQ,Male,2,Month-to-month,Credit card (automatic),46,DSL,true,true,false,false,false,true,false,false,false,false,false,false,false,84.5,1,61.4
5961-VUSRV,Female,12,One year,Bank transfer (automatic),19.35,No,true,false,false,false,false,true,false,false,false,false,false,false,false,219.35,0,27.42
1984-GPTEH,Female,29,Month-to-month,Electronic check,25.15,No,false,false,false,false,false,true,true,false,false,false,false,false,false,702,0,42.25
3675-YDUPJ,Male,10,Month-to-month,Mailed check,19.85,No,true,false,false,false,false,true,false,false,false,false,false,false,false,193.05,0,42.36
4959-JOSRX,Female,2,Month-to-month,Credit card (automatic),44.6,DSL,true,true,false,true,false,true,false,false,false,false,false,false,false,80.55,1,61.4
4385-GZQXV,Female,16,Month-to-month,Electronic check,94.45,Fiber optic,true,true,true,false,false,true,false,false,false,false,true,true,true,1511.2,1,65.9
8229-MYEJZ,Female,10,Month-to-month,Electronic check,51.2,DSL,false,false,false,false,false,true,false,false,true,false,false,false,false,498.25,1,56.39
6202-DYYFX,Female,22,One year,Credit card (automatic),76,Fiber optic,true,false,false,false,false,true,true,false,false,false,false,false,false,1783.6,0,35.77
4115-BNPJY,Male,29,Two year,Mailed check,75.55,DSL,false,false,false,true,true,true,false,false,false,true,true,true,true,2054.4,0,21.01
9385-EHGDO,Female,35,Two year,Mailed check,19.85,No,true,false,false,true,true,true,false,false,false,false,false,false,false,739.35,0,20.66
2088-IEBAU,Female,68,Two year,Electronic check,88.15,DSL,true,false,false,false,false,true,true,true,true,true,true,true,true,6148.45,0,24.48
1343-EHPYB,Male,63,Month-to-month,Electronic check,103.4,Fiber optic,true,true,false,true,false,true,true,false,true,true,false,true,true,6603,1,59.95
7916-VCCPB,Female,16,Month-to-month,Bank transfer (automatic),73.25,Fiber optic,false,false,false,true,true,true,false,false,true,false,false,false,false,1195.75,1,64.53
4785-FCIFB,Female,61,Two year,Mailed check,24.4,No,false,false,false,true,false,true,true,false,false,false,false,false,false,1417.9,0,20.66
4237-CLSMM,Male,2,Month-to-month,Mailed check,20,No,false,false,false,true,false,true,false,false,false,false,false,false,false,38,0,45.88
7783-YKGDV,Female,12,Month-to-month,Bank transfer (automatic),99.7,Fiber optic,true,true,false,false,false,true,true,true,true,true,false,false,true,1238.45,1,64.37
8067-NIOYM,Female,24,Two year,Credit card (automatic),21.1,No,true,false,false,true,true,true,false,false,false,false,false,false,false,490.65,0,20.66
8138-EALND,Male,15,Month-to-month,Mailed check,19.75,No,false,false,false,false,false,true,false,false,false,false,false,false,false,311.6,0,41.25
6815-ABQFQ,Male,56,One year,Electronic check,107.25,Fiber optic,true,false,false,true,false,true,true,false,true,false,true,true,true,6033.3,0,48.53
0939-YAPAF,Female,35,Month-to-month,Electronic check,100.25,Fiber optic,true,true,false,false,false,true,true,false,false,true,false,true,true,3527.6,1,61.94
7025-WCBNE,Male,47,Two year,Bank transfer (automatic),59.6,DSL,false,false,true,false,false,true,true,false,true,false,true,false,false,2754,0,24.44
6543-CPZMK,Male,9,Month-to-month,Electronic check,29.95,DSL,true,true,false,true,true,false,false,false,true,false,false,false,false,248.95,1,56.39
7134-MJPDY,Female,66,One year,Credit card (automatic),102.85,Fiber optic,true,false,true,false,false,true,true,false,false,true,true,true,true,6976.75,0,43.69
4851-BQDNX,Male,40,One year,Electronic check,85.05,Fiber optic,true,false,false,true,true,true,false,false,false,true,false,true,false,3355.65,0,39.63
1775-KWJKQ,Male,72,Two year,Credit card (automatic),89.85,DSL,false,false,false,true,true,true,true,true,true,true,true,true,true,6562.9,0,21.01
0195-IESCP,Male,10,Month-to-month,Electronic check,85.25,Fiber optic,true,true,false,true,false,true,true,false,false,false,false,false,true,855.3,1,67.41
5845-BZZIB,Male,35,Two year,Mailed check,20.1,No,false,false,false,true,true,true,false,false,false,false,false,false,false,655.3,0,20.66
1766-GKNMI,Male,29,Month-to-month,Electronic check,84.9,Fiber optic,true,false,false,false,false,true,true,false,false,false,false,false,true,2516.2,1,61.94
6952-OMNWB,Male,68,Month-to-month,Credit card (automatic),80.35,Fiber optic,true,false,true,true,false,true,true,false,false,true,false,false,false,5589.3,1,55.19
8434-VGEQQ,Male,61,Two year,Credit card (automatic),20.55,No,false,false,false,true,true,true,false,false,false,false,false,false,false,1305.95,0,20.66
1307-TVUFB,Male,42,Month-to-month,Bank transfer (automatic),79.35,Fiber optic,true,false,true,false,false,true,true,false,true,false,false,false,false,3344.1,1,57.25
4381-MHQDC,Female,47,Two year,Mailed check,65,DSL,true,false,false,false,false,true,true,true,false,true,true,false,false,2879.9,0,21.01
3115-CZMZD,Male,0,Two year,Mailed check,20.25,No,false,false,false,false,true,true,false,false,false,false,false,false,false,null,0,22.27
5730-DBDSI,Male,66,Two year,Bank transfer (automatic),19.7,No,false,false,false,false,false,true,false,false,false,false,false,false,false,1253.8,0,20.66
0236-HFWSV,Male,15,Month-to-month,Electronic check,93.35,Fiber optic,true,true,false,false,false,true,true,false,false,false,false,true,true,1444.65,1,65.9
5676-CFLYY,Male,71,Two year,Credit card (automatic),73.35,DSL,true,false,false,true,true,true,false,false,true,false,true,true,true,5154.5,0,21.01
0115-TFERT,Male,21,Month-to-month,Electronic check,111.2,Fiber optic,true,true,false,true,false,true,true,false,true,true,true,true,true,2317.1,1,62.64
4625-LAMOB,Male,44,Two year,Credit card (automatic),20.4,No,false,false,false,false,false,true,false,false,false,false,false,false,false,905.55,0,20.66
3523-BRGUW,Male,26,One year,Credit card (automatic),19.3,No,false,false,true,false,false,true,false,false,false,false,false,false,false,504.2,0,29.1
5170-PTRKA,Female,49,One year,Credit card (automatic),35.8,DSL,true,false,false,true,true,false,false,true,false,false,true,false,false,1782,0,27.7
0678-RLHVP,Female,53,Two year,Electronic check,105.55,Fiber optic,false,false,false,false,false,true,true,false,true,true,false,true,true,5682.25,0,38.78
1051-GEJLJ,Female,2,Month-to-month,Mailed check,19.5,No,false,false,false,false,false,true,false,false,false,false,false,false,false,27.55,1,55.56
6630-UJZMY,Female,4,Month-to-month,Electronic check,83.25,Fiber optic,true,false,true,true,false,true,true,false,false,false,false,true,false,308.05,1,69.84
9489-UTFKA,Male,8,Month-to-month,Bank transfer (automatic),60.9,DSL,false,false,true,true,false,true,false,true,false,false,false,true,false,551.95,1,54.72
8091-TTVAX,Male,58,One year,Credit card (automatic),100.35,Fiber optic,false,false,false,true,false,true,true,false,false,true,false,true,true,5681.1,0,43.69
0280-XJGEX,Male,49,Month-to-month,Bank transfer (automatic),103.7,Fiber optic,true,true,false,false,false,true,true,false,true,true,false,true,true,5036.3,1,57.25
7760-OYPDY,Female,2,Month-to-month,Electronic check,80.65,Fiber optic,true,true,false,false,false,true,false,false,false,false,false,true,false,144.15,1,69.84
8012-SOUDQ,Female,43,Month-to-month,Electronic check,90.25,Fiber optic,true,false,true,false,false,true,true,false,true,false,false,true,false,3838.75,1,61.94
7495-OOKFY,Female,8,Month-to-month,Credit card (automatic),80.65,Fiber optic,true,true,true,true,false,true,true,false,true,false,false,false,false,633.3,1,66.06
3957-SQXML,Female,34,Two year,Credit card (automatic),24.95,No,false,false,false,true,true,true,true,false,false,false,false,false,false,894.3,0,20.66
5954-BDFSG,Female,72,Two year,Credit card (automatic),107.5,Fiber optic,true,false,false,false,false,true,true,false,false,true,true,true,true,7853.7,0,25.5
8637-XJIVR,Female,12,Month-to-month,Electronic check,78.95,Fiber optic,true,true,false,false,false,true,true,true,false,false,false,false,false,927.35,1,65.06
6217-KDYWC,Male,57,Two year,Mailed check,19.6,No,true,false,false,false,true,true,false,false,false,false,false,false,false,1170.55,0,20.66
8017-UVSZU,Female,40,Month-to-month,Credit card (automatic),56.6,DSL,false,false,false,true,false,true,true,false,true,false,false,false,false,2379.1,0,41.6
4709-LKHYG,Female,29,One year,Electronic check,20,No,false,false,false,true,true,true,false,false,false,false,false,false,false,540.05,0,28.25
0230-WEQUW,Male,66,Two year,Bank transfer (automatic),56.6,DSL,true,false,false,true,false,false,false,true,true,true,true,true,false,3789.2,0,21.01
2651-ZCBXV,Male,54,Two year,Credit card (automatic),108,Fiber optic,true,false,false,false,false,true,true,true,true,false,true,true,true,5760.65,0,35.2
8937-RDTHP,Male,1,Month-to-month,Mailed check,84.6,Fiber optic,true,true,false,false,false,true,false,true,false,false,false,false,true,84.6,1,70.55
6655-LHBYW,Male,50,One year,Credit card (automatic),114.35,Fiber optic,false,false,false,false,false,true,true,true,true,true,true,true,true,5791.1,0,45.6
7534-BFESC,Male,24,Month-to-month,Electronic check,76.1,Fiber optic,true,true,true,false,false,true,true,false,false,false,false,false,false,1712.7,1,62.24
8181-YHCMF,Female,68,Two year,Credit card (automatic),60.3,DSL,false,false,false,true,true,false,false,false,true,true,true,true,true,4109,0,21.01
6745-JEFZB,Male,35,Month-to-month,Credit card (automatic),91.5,Fiber optic,true,false,false,true,false,true,true,false,false,false,true,true,false,3236.35,1,57.25
6885-PKOAM,Female,71,Two year,Credit card (automatic),85.75,DSL,false,false,false,true,false,true,true,true,true,true,true,true,true,6223.8,0,21.01
7520-HQWJU,Female,66,Month-to-month,Bank transfer (automatic),67.45,DSL,true,false,false,true,true,true,true,true,true,true,false,false,false,4508.65,0,41.6
3520-FJGCV,Male,72,Two year,Credit card (automatic),112.6,Fiber optic,true,false,false,true,true,true,true,true,true,true,true,true,true,8126.65,0,25.05
3597-MVHJT,Female,27,Month-to-month,Bank transfer (automatic),95.6,Fiber optic,true,false,false,false,false,true,true,false,false,false,false,true,true,2595.25,1,57.25
7663-ZTEGJ,Male,29,One year,Credit card (automatic),100.55,Fiber optic,false,false,false,false,true,true,true,false,true,true,true,false,true,2830.45,0,45.76
4360-PNRQB,Male,18,Month-to-month,Bank transfer (automatic),75.6,Fiber optic,true,false,false,false,false,true,true,false,false,false,false,false,false,1395.05,1,60.32
9094-AZPHK,Female,15,Month-to-month,Electronic check,100.15,Fiber optic,true,false,false,false,false,true,true,false,true,false,false,true,true,1415,1,65.9
8372-JUXUI,Male,1,Month-to-month,Electronic check,74.35,Fiber optic,true,true,false,false,true,true,true,false,false,false,false,false,false,74.35,1,70.99
7218-HKQFK,Male,2,Month-to-month,Electronic check,94.2,Fiber optic,true,true,false,true,false,true,false,false,false,false,true,true,true,167.5,1,69.84
4109-CYRBD,Male,29,Month-to-month,Electronic check,51.6,DSL,true,false,true,true,false,true,true,false,false,false,false,false,false,1442,0,44.98
1403-GYAFU,Male,70,Two year,Credit card (automatic),20.05,No,false,false,false,true,true,true,false,false,false,false,false,false,false,1360.25,0,20.66
2865-TCHJW,Female,4,Month-to-month,Electronic check,89.2,Fiber optic,true,true,true,false,false,true,true,false,false,true,false,true,false,346.2,1,69.84
0742-LAFQK,Male,72,Two year,Electronic check,99.15,Fiber optic,true,false,false,true,false,true,true,true,true,true,false,false,true,7422.1,0,28.25
5512-IDZEI,Male,46,One year,Electronic check,24.9,No,false,false,false,true,true,true,true,false,false,false,false,false,false,1174.8,0,28.25
8208-EUMTE,Male,16,Two year,Mailed check,54.85,DSL,false,false,false,false,false,false,false,true,true,true,true,true,false,916.15,0,29.99
8207-DMRVL,Male,72,Two year,Bank transfer (automatic),114.55,Fiber optic,false,false,false,true,true,true,true,true,true,true,true,true,true,8306.05,0,25.05
5533-RJFTJ,Male,49,Month-to-month,Bank transfer (automatic),30.2,DSL,true,false,false,false,false,false,false,false,false,true,false,false,false,1453.1,0,41.6
4957-TREIR,Male,3,Month-to-month,Credit card (automatic),64.4,DSL,true,false,false,false,false,true,false,true,false,false,true,true,false,195.65,1,60.04
4950-HKQTE,Female,22,Two year,Mailed check,26.25,No,false,false,false,false,false,true,true,false,false,false,false,false,false,605.9,0,20.71
2753-JMMCV,Male,65,Two year,Credit card (automatic),74.2,DSL,true,false,false,false,false,true,true,false,true,true,true,false,true,4805.65,0,21.01
3900-AQPHZ,Female,1,Month-to-month,Mailed check,19.9,No,false,true,false,false,false,true,false,false,false,false,false,false,false,19.9,1,55.56
5125-CNDSP,Male,63,One year,Bank transfer (automatic),40.6,DSL,true,false,false,false,true,false,false,true,true,false,true,false,false,2588.95,0,27.7
4992-LTJNE,Male,72,Two year,Bank transfer (automatic),55.3,DSL,false,false,false,true,true,true,true,true,false,false,false,false,false,3983.6,0,21.01
4853-RULSV,Male,70,Two year,Credit card (automatic),104,Fiber optic,true,true,false,false,false,true,true,true,false,false,true,true,true,7250.15,0,35.04
9101-BWFSS,Female,50,One year,Electronic check,108.55,Fiber optic,false,true,false,true,false,true,true,true,true,false,true,true,true,5610.7,0,49.7
9650-VBUOG,Male,38,Two year,Credit card (automatic),25.05,No,false,false,false,true,true,true,true,false,false,false,false,false,false,963.95,0,20.66
3487-EARAT,Female,70,One year,Credit card (automatic),74.1,DSL,false,false,false,true,true,true,false,true,true,true,true,false,true,5222.3,0,37.44
3027-ZTDHO,Male,1,Month-to-month,Electronic check,89.9,Fiber optic,true,true,false,false,false,true,false,false,false,false,false,true,true,89.9,1,70.99
8374-UULRV,Male,72,Two year,Credit card (automatic),86.05,DSL,false,false,false,false,false,true,true,true,true,false,true,true,true,6309.65,0,21.01
3224-DFQNQ,Female,66,One year,Electronic check,89,Fiber optic,false,false,false,true,false,true,true,true,true,false,true,false,false,5898.6,0,36.78
9777-IQHWP,Male,64,Two year,Bank transfer (automatic),93.4,Fiber optic,false,false,false,true,true,true,true,true,false,true,false,false,true,5822.3,0,24.64
0947-MUGVO,Male,20,Month-to-month,Electronic check,73.65,Fiber optic,true,true,true,true,false,true,false,false,true,false,false,false,false,1463.5,1,62.64
1937-OTUKY,Female,72,Two year,Bank transfer (automatic),98.2,Fiber optic,true,false,false,true,false,true,true,true,false,true,true,true,false,7015.9,0,25.37
4315-MURBD,Female,12,Month-to-month,Bank transfer (automatic),98.9,Fiber optic,true,true,false,false,false,true,false,true,false,false,true,true,true,1120.95,1,64.37
0781-LKXBR,Male,9,Month-to-month,Electronic check,100.5,Fiber optic,true,true,true,false,false,true,true,false,false,true,false,true,true,918.6,1,67.41
7508-SMHXL,Female,15,Month-to-month,Credit card (automatic),89,Fiber optic,false,false,true,false,false,true,true,false,true,false,false,true,false,1288.3,1,64.53
9199-PWQVC,Female,63,One year,Credit card (automatic),79.7,DSL,true,false,false,true,false,true,true,true,true,false,false,true,true,4786.15,0,37.44
5651-YLPRD,Female,32,Month-to-month,Electronic check,86.1,Fiber optic,true,false,false,true,true,true,false,false,true,false,false,true,false,2723.75,1,61.94
2826-DXLQO,Male,7,Month-to-month,Bank transfer (automatic),29.8,DSL,false,false,true,true,false,false,false,true,false,false,false,false,false,220.45,1,54.72
8919-FYFQZ,Male,44,Month-to-month,Electronic check,30.35,DSL,true,true,true,true,false,false,false,false,true,false,false,false,false,1359.7,0,44.98
8603-IJWDN,Male,1,Month-to-month,Electronic check,86.6,Fiber optic,true,true,false,false,false,true,true,false,false,false,false,false,true,86.6,1,70.99
8165-ZJRNM,Female,72,Two year,Bank transfer (automatic),23.75,No,false,false,false,true,true,true,true,false,false,false,false,false,false,1679.25,0,20.66
9046-JBFWA,Male,27,Month-to-month,Mailed check,19.15,No,false,false,false,false,true,true,false,false,false,false,false,false,false,537.35,0,41.09
9108-EQPNQ,Female,10,Two year,Credit card (automatic),26.1,No,false,false,false,true,true,true,true,false,false,false,false,false,false,225.55,0,22.12
1989-PRJHP,Male,27,Month-to-month,Electronic check,75.5,Fiber optic,true,true,true,true,false,true,true,false,false,false,false,false,false,1893.95,1,62.24
9237-HQITU,Female,2,Month-to-month,Electronic check,70.7,Fiber optic,true,true,false,false,false,true,false,false,false,false,false,false,false,151.65,1,69.84
3638-WEABW,Female,58,Two year,Credit card (automatic),59.9,DSL,true,false,false,true,false,true,true,false,true,false,true,false,false,3505.1,0,21.01
9420-LOJKX,Female,15,Month-to-month,Credit card (automatic),99.1,Fiber optic,true,true,false,false,false,true,false,true,true,false,false,true,true,1426.4,1,64.37
4667-QONEA,Female,60,One year,Credit card (automatic),74.85,DSL,true,false,true,true,true,true,false,true,true,true,true,false,true,4456.35,0,39.56
8769-KKTPH,Female,63,One year,Credit card (automatic),99.65,Fiber optic,true,false,false,true,true,true,true,true,false,false,false,true,true,6311.2,0,43.53
5067-XJQFU,Male,66,One year,Electronic check,108.45,Fiber optic,true,false,true,true,true,true,true,false,true,true,true,true,true,7076.35,0,48.53
0557-ASKVU,Female,18,One year,Credit card (automatic),54.4,DSL,true,false,false,true,true,true,false,false,false,true,true,false,false,957.1,0,31.96
0191-ZHSKZ,Male,30,Month-to-month,Electronic check,74.75,DSL,true,false,true,false,false,true,false,true,true,false,false,true,true,2111.3,0,44.22
4808-YNLEU,Female,35,One year,Bank transfer (automatic),62.15,DSL,true,false,false,true,false,true,false,true,false,false,false,true,false,2215.45,0,27.7
6497-TILVL,Female,7,Month-to-month,Mailed check,50.7,DSL,false,false,false,true,true,true,false,true,false,false,false,false,false,350.35,1,54.72
3774-VBNXY,Female,64,Two year,Mailed check,20.2,No,false,false,false,true,true,true,false,false,false,false,false,false,false,1277.75,0,20.66
9073-ZZIAY,Male,62,Two year,Electronic check,86.1,DSL,false,false,false,true,true,true,false,true,true,true,true,true,true,5215.25,0,24.48
6317-YPKDH,Female,1,Month-to-month,Bank transfer (automatic),29.95,DSL,false,true,false,false,false,false,false,false,true,false,false,false,false,29.95,1,61.4
6582-OIVSP,Female,1,Month-to-month,Mailed check,45.3,DSL,false,false,false,false,false,true,false,false,false,false,false,false,false,45.3,1,61.4
9367-WXLCH,Male,8,Month-to-month,Bank transfer (automatic),84.5,Fiber optic,false,true,false,false,false,true,true,false,false,false,false,false,true,662.65,1,66.06
2232-DMLXU,Female,1,Month-to-month,Mailed check,55.2,DSL,false,true,false,true,false,true,false,false,false,false,false,true,false,55.2,1,61.4
9514-JDSKI,Male,1,Month-to-month,Electronic check,40.2,DSL,false,true,true,true,false,false,false,false,true,false,false,true,false,40.2,1,61.74
7633-MVPUY,Male,57,Two year,Electronic check,59.75,DSL,true,false,false,true,false,true,false,true,true,false,true,false,false,3450.15,0,24.48
3808-HFKDE,Female,20,Month-to-month,Electronic check,44.35,DSL,true,false,false,false,false,true,false,false,false,false,false,false,false,927.15,0,45.49
3580-REOAC,Male,10,Month-to-month,Credit card (automatic),44.85,DSL,true,true,false,false,false,true,false,false,false,false,false,false,false,435.4,1,54.89
6556-DBKZF,Female,71,Two year,Electronic check,76.05,Fiber optic,false,false,false,true,true,true,false,false,false,true,false,false,false,5436.45,0,31.72
1098-TDVUQ,Female,1,Month-to-month,Bank transfer (automatic),19.25,No,true,false,false,false,false,true,false,false,false,false,false,false,false,19.25,1,55.56
1557-EMYVT,Female,43,Two year,Credit card (automatic),115.05,Fiber optic,false,false,false,false,false,true,true,true,true,true,true,true,true,4895.1,0,36.96
7102-JJVTX,Female,9,One year,Mailed check,48.6,DSL,false,false,false,true,true,true,false,true,false,false,false,false,false,422.3,0,38.9
5701-YVSVF,Female,11,Month-to-month,Electronic check,82.9,Fiber optic,true,false,true,true,false,true,false,false,false,false,true,true,false,880.05,1,65.9
4895-TMWIR,Male,11,Month-to-month,Mailed check,19.95,No,false,true,true,true,false,true,false,false,false,false,false,false,false,214.75,0,41.25
2233-FAGXV,Female,5,Month-to-month,Mailed check,24.3,No,true,false,false,true,true,true,true,false,false,false,false,false,false,132.25,0,47.45
5605-IYGFG,Female,7,Month-to-month,Bank transfer (automatic),69.85,Fiber optic,true,false,false,false,false,true,false,false,false,false,false,false,false,515.45,1,66.06
2181-UAESM,Male,2,Month-to-month,Electronic check,53.45,DSL,false,false,false,false,false,true,false,true,false,true,false,false,false,119.5,1,59.65
4376-KFVRS,Male,72,Two year,Credit card (automatic),114.05,Fiber optic,true,false,false,true,true,true,true,true,true,true,true,true,true,8468.2,0,25.05
6227-HWPWX,Female,15,Month-to-month,Bank transfer (automatic),69,Fiber optic,false,true,false,false,true,true,false,false,false,false,false,false,false,994.8,1,64.53
2475-MROZF,Male,30,Month-to-month,Credit card (automatic),95,Fiber optic,true,false,false,false,false,true,true,true,true,true,true,false,false,2852.4,1,57.09
5174-ITUMV,Male,67,One year,Electronic check,105.4,Fiber optic,true,false,false,true,true,true,true,false,true,true,false,true,true,6989.45,0,48.53
3701-SFMUH,Male,7,Month-to-month,Credit card (automatic),69.7,DSL,false,false,false,true,true,true,false,true,false,false,false,true,true,516.15,1,54.72
5150-LJNSR,Male,31,One year,Bank transfer (automatic),98.05,Fiber optic,false,false,false,true,true,true,true,true,false,true,false,true,false,3082.1,0,34.92
4568-KNYWR,Male,52,Two year,Credit card (automatic),63.25,DSL,true,false,false,false,false,true,false,true,true,false,false,true,false,3342.45,0,21.01
4059-IIEBK,Female,7,Month-to-month,Bank transfer (automatic),78.55,Fiber optic,true,false,false,false,false,true,true,false,true,false,false,false,false,522.95,1,66.06
1009-IRMNA,Female,7,Month-to-month,Bank transfer (automatic),20,No,false,true,false,false,false,true,false,false,false,false,false,false,false,137.6,0,42.36
7207-RMRDB,Female,65,Month-to-month,Electronic check,105.5,Fiber optic,true,true,false,true,true,true,true,false,true,true,false,true,true,6985.65,1,59.95
7501-IWUNG,Female,61,Two year,Bank transfer (automatic),73.8,DSL,true,false,false,true,true,true,false,false,false,true,true,true,true,4616.05,0,21.01
6663-JOCQO,Male,31,One year,Bank transfer (automatic),75.25,DSL,true,false,false,true,true,true,true,true,true,false,true,false,true,2344.5,0,37.44
9620-QJREV,Male,47,One year,Credit card (automatic),20.55,No,false,false,false,false,true,true,false,false,false,false,false,false,false,1013.05,0,27.28
2276-YDAVZ,Female,3,Month-to-month,Credit card (automatic),75.1,Fiber optic,true,true,false,false,false,true,true,false,false,false,false,false,false,270.7,1,69.53
3014-WJKSM,Male,29,Month-to-month,Credit card (automatic),75.3,Fiber optic,true,false,false,true,false,true,false,false,false,true,false,false,false,2263.4,1,57.25
6919-ELBGL,Male,72,Two year,Bank transfer (automatic),114.95,Fiber optic,true,false,true,true,true,true,true,true,true,true,true,true,true,8196.4,0,25.05
8405-IGQFX,Female,63,One year,Credit card (automatic),90.05,Fiber optic,true,false,false,false,false,true,false,false,false,true,true,true,false,5817,0,33.19
7314-OXENN,Male,2,Month-to-month,Electronic check,82,Fiber optic,true,true,false,false,false,true,true,false,true,false,false,false,false,184.65,1,69.84
0322-CHQRU,Male,2,Month-to-month,Electronic check,45.35,DSL,false,true,false,false,false,true,false,false,false,false,false,false,false,89.5,1,61.74
0285-INHLN,Male,27,Month-to-month,Credit card (automatic),54.75,DSL,true,false,false,true,true,true,false,true,true,false,false,false,false,1510.3,0,41.6
0691-IFBQW,Female,46,One year,Electronic check,110,Fiber optic,true,true,true,false,false,true,true,true,true,true,false,true,true,4874.8,0,49.7
1820-TQVEV,Male,1,Month-to-month,Electronic check,69.55,Fiber optic,true,true,false,false,false,true,false,false,false,false,false,false,false,69.55,1,70.99
6007-TCTST,Female,72,Two year,Bank transfer (automatic),115.8,Fiber optic,true,false,false,true,true,true,true,true,true,true,true,true,true,8476.5,0,25.05
7695-PKLCZ,Female,68,Two year,Credit card (automatic),20.5,No,false,false,false,false,false,true,false,false,false,false,false,false,false,1424.9,0,20.66
3671-SHRSP,Male,4,Month-to-month,Mailed check,80.6,Fiber optic,true,true,false,true,false,true,false,false,false,true,true,false,false,319.15,1,69.53
7549-MYGPK,Female,63,Month-to-month,Electronic check,100.55,Fiber optic,true,true,false,true,true,true,true,true,true,true,false,true,false,6215.35,1,59.05
6259-WJQLC,Male,32,Month-to-month,Credit card (automatic),81.1,Fiber optic,true,false,true,false,false,true,true,false,false,true,false,false,false,2619.25,1,57.25
9625-QSTYE,Female,13,Month-to-month,Electronic check,81.15,Fiber optic,true,true,false,false,false,true,false,false,true,true,false,false,false,952.3,1,65.9
